Report generated on: 01-12-2021 14:58:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
INTL.4411-2-GNQ-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-GNQ-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000739496,0.000739496,0.001109244,0.001109244,0.046958002,0.048067247,0.003697481,0.048067247,0.048067247,0.055125737,0.055462208,0.057310948,0.058420192,0.059899184,0.058420192,0.053983215,0.050655483,0.044000018,0.043630273,0.043260528,0.041042059
INTL.4415-2-GNQ-QBTU.A,        Petroleum and other liquids (quad Btu),0.000831493,0.000829222,0.001036527,0.001036527,0.001039367,0.001243832,0.001036527,0.00107711,0.001079955,0.001714947,0.001714947,0.001714947,0.00171954,0.001714947,0.001714947,0.001714842,0.00171954,0.00192756,0.00192756,0.001927577,0.004136919,0.004845319,0.006272725,0.007695249,0.008634145,0.009102873,0.009780572,0.010294706,0.010517027,0.010488292,0.010488292,0.010488292,0.010517027,0.010488292,0.010488292,0.010269511,0.010512734,0.015144287,0.020783075
INTL.4419-2-GNQ-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.000020776,0.000020906,0.000020908,0.00002104,0.00002088,0.000020894,0.000020892,0.000020838,0.000020648,0.000020864,0.000020804,0.000020872,0.000020684,0.000020618,0.000020632,0.000020624,0.00002068,0.000030639,0.000030591,0.000030678,0.000020402,0.000020666,0.000050865,0.000070875,0.000070112,0.000769923,0.000763763,0.000761068,0.000512408,0.00050752,0.000273168,0.000272048,0.00076128,0.002394791,0.00360429,0.005231034,0.005218757,0.003994941,0.005281595
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GNQ-QBTU.A,            Renewables and other (quad Btu),0.000020776,0.000020906,0.000020908,0.00002104,0.00002088,0.000020894,0.000020892,0.000020838,0.000020648,0.000020864,0.000020804,0.000020872,0.000020684,0.000020618,0.000020632,0.000020624,0.00002068,0.000030639,0.000030591,0.000030678,0.000020402,0.000020666,0.000050865,0.000070875,0.000070112,0.000769923,0.000763763,0.000761068,0.000512408,0.00050752,0.000273168,0.000272048,0.00076128,0.002394791,0.00360429,0.005231034,0.005218757,0.003994941,0.005281595
,Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-ERI-QBTU.A,    Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.013251873,0.015181153,0.015516753,0.015686914,0.01665834,0.017290551,0.008868974,0.00971577,0.0088588,0.010617945,0.011563278,0.011570615,0.007958161,0.008172143,0.005819645,0.007035998,0.007033851,0.007162926,0.007612387,0.007762444,0.00810656,0.008039024,0.008182928,0.00906704,0.010600545
INTL.4411-2-ERI-QBTU.A,        Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-ERI-QBTU.A,        Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-ERI-QBTU.A,        Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.013251873,0.015181153,0.015516753,0.015676701,0.016648143,0.017280325,0.008858773,0.009705437,0.008848627,0.01060782,0.011553262,0.011560616,0.007938323,0.008152375,0.005799937,0.007016478,0.006994827,0.007124062,0.007574323,0.00772428,0.00806852,0.008001748,0.008146,0.008947271,0.010190865
INTL.4419-2-ERI-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0.000010213,0.000010197,0.000010226,0.000010201,0.000010333,0.000010173,0.000010125,0.000010016,0.000009999,0.000019838,0.000019768,0.000019708,0.00001952,0.000039024,0.000038864,0.000038064,0.000038164,0.00003804,0.000037276,0.000036928,0.000119769,0.00040968
INTL.4417-2-ERI-QBTU.A,            Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-ERI-QBTU.A,            Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0.000010213,0.000010197,0.000010226,0.000010201,0.000010333,0.000010173,0.000010125,0.000010016,0.000009999,0.000019838,0.000019768,0.000019708,0.00001952,0.000039024,0.000038864,0.000038064,0.000038164,0.00003804,0.000037276,0.000036928,0.000119769,0.00040968
,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-EST-QBTU.A,    Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.115716879,0.094535175,0.088452097,0.078985858,0.086619362,0.094371858,0.113309819,0.087634098,0.083194011,0.094437165,0.077954732,0.075829614,0.083518314,0.086168161,0.094688944,0.092404341,0.096544793,0.084946016,0.081447583,0.07858683,0.097695812,0.090818627,0.086803215,0.090736218,0.088307743,0.090665558,0.094849491
INTL.4411-2-EST-QBTU.A,        Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.004742948,0.004787693,0.00158844,0.001856909,0.003042646,0.003311115,0.001566068,0.001610812,0.001633185,0.001510137,0.001387089,0.000693544,0.001610812,0.001297599,0.001006758,0.001879281,0.002886039,0.001946398,0.001342344,0.001633185,0.001431833,0.001402585,0.001626288,0.000280092,0.000406305,0.000965934,0.000858313
INTL.4413-2-EST-QBTU.A,        Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.05275812,0.02125357,0.0226678,0.02636262,0.02884882,0.0374339,0.056560504,0.035350315,0.039671458,0.0449846,0.026265284,0.029941717,0.034148404,0.034607958,0.035632835,0.03482059,0.033441398,0.023152938,0.024801753,0.022190382,0.024047034,0.02446609,0.019203772,0.017215539,0.018933423,0.018019655,0.018459159
INTL.4415-2-EST-QBTU.A,        Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.069381047,0.073118377,0.067889746,0.053322975,0.057640214,0.056704196,0.056409242,0.052592826,0.044711672,0.050422923,0.05233214,0.051154893,0.053296576,0.054597424,0.059341697,0.062519421,0.061474279,0.05427896,0.056215999,0.055449988,0.065791779,0.064967317,0.061431313,0.061145988,0.060657749,0.063116019,0.063012232
INTL.4419-2-EST-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,-0.011165235,-0.004624464,-0.003693889,-0.002556646,-0.002912317,-0.003077353,-0.001225994,-0.001919855,-0.002822304,-0.002480495,-0.002029781,-0.00596054,-0.005537479,-0.004334821,-0.001292346,-0.006814951,-0.001256923,0.005567721,-0.000912513,-0.000686725,0.006425165,-1.73647E-05,0.004541843,0.012094599,0.008310266,0.008563949,0.012519788
INTL.4417-2-EST-QBTU.A,            Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-EST-QBTU.A,            Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,-0.011165235,-0.004624464,-0.003693889,-0.002556646,-0.002912317,-0.003077353,-0.001225994,-0.001919855,-0.002822304,-0.002480495,-0.002029781,-0.00596054,-0.005537479,-0.004334821,-0.001292346,-0.006814951,-0.001256923,0.005567721,-0.000912513,-0.000686725,0.006425165,-1.73647E-05,0.004541843,0.012094599,0.008310266,0.008563949,0.012519788
,Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-SWZ-QBTU.A,    Consumption (quad Btu),0.009513235,0.009259176,0.008163589,0.007134886,0.008350425,0.010497978,0.010090198,0.011178702,0.011298854,0.012129873,0.011767554,0.012037766,0.011787361,0.01174673,0.015210268,0.014893283,0.014240057,0.014636146,0.018117381,0.018465925,0.021392375,0.021575794,0.022229676,0.020445065,0.019865265,0.020582996,0.020314162,0.021360671,0.021282756,0.020606557,0.0196685,0.019725023,0.019940535,0.018533928,0.019663069,0.020145788,0.020796614,0.021983825,0.023257848
INTL.4411-2-SWZ-QBTU.A,        Coal (quad Btu),0.004143529,0.003861016,0.00313119,0.002401364,0.002942848,0.003908102,0.004049358,0.003884559,0.003437246,0.003602043,0.00376684,0.002895758,0.002330732,0.001318394,0.004096439,0.003578498,0.003060558,0.003355647,0.006836752,0.007281568,0.006259332,0.006320277,0.006233409,0.005281829,0.005238633,0.004777709,0.005100333,0.005248405,0.004718995,0.004266181,0.003278399,0.003241367,0.002978198,0.001596467,0.001673292,0.001979465,0.002037886,0.003495815,0.003982959
INTL.4413-2-SWZ-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-SWZ-QBTU.A,        Petroleum and other liquids (quad Btu),0.004060818,0.004049723,0.004049723,0.004049723,0.004060818,0.004657181,0.004122294,0.004705066,0.005005752,0.005240486,0.00502069,0.005815851,0.005432941,0.006537558,0.007061273,0.007061273,0.007080527,0.007061273,0.007061273,0.007061278,0.009355444,0.009252039,0.009231398,0.009294885,0.009233652,0.009200387,0.009158978,0.009534515,0.00981999,0.00956038,0.009611556,0.009718836,0.009895361,0.010088863,0.010474309,0.010922943,0.012128158,0.011977143,0.012041908
INTL.4419-2-SWZ-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.001308888,0.001348437,0.000982676,0.0006838,0.00134676,0.001932695,0.001918546,0.002589077,0.002855856,0.003287344,0.002980024,0.003326156,0.004023688,0.003890778,0.004052556,0.004253512,0.004098972,0.004219226,0.004219356,0.004123078,0.005777599,0.006003478,0.006764869,0.00586835,0.00539298,0.006604901,0.006054851,0.006577752,0.006743772,0.006779996,0.006778544,0.00676482,0.007066976,0.006848598,0.007515468,0.007243379,0.00663057,0.006510868,0.007232982
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-SWZ-QBTU.A,            Renewables and other (quad Btu),0.001308888,0.001348437,0.000982676,0.0006838,0.00134676,0.001932695,0.001918546,0.002589077,0.002855856,0.003287344,0.002980024,0.003326156,0.004023688,0.003890778,0.004052556,0.004253512,0.004098972,0.004219226,0.004219356,0.004123078,0.005777599,0.006003478,0.006764869,0.00586835,0.00539298,0.006604901,0.006054851,0.006577752,0.006743772,0.006779996,0.006778544,0.00676482,0.007066976,0.006848598,0.007515468,0.007243379,0.00663057,0.006510868,0.007232982
,Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-ETH-QBTU.A,    Consumption (quad Btu),0.030135605,0.030400575,0.033249862,0.037995421,0.038658122,0.045533662,0.044629041,0.050147917,0.049220197,0.051756831,0.05280762,0.045784098,0.061591266,0.058930359,0.044143005,0.047358132,0.039763189,0.040068632,0.05211376,0.061804941,0.065870002,0.071721469,0.073686431,0.079697439,0.08521532,0.097855042,0.107383775,0.118866523,0.124438379,0.128663273,0.142582072,0.161120523,0.179468789,0.209569657,0.23744768,0.250175226,0.290002932,0.293541084,0.30786362
INTL.4411-2-ETH-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39E-08,9.00E-07,8.78E-08,1.10E-07,1.76E-07,2.41E-07,1.57738E-05,0.000322899,0.000547283,0.000826828,0.0021471,0.004916671,0.006387282,0.008889516,0.009021213,0.011545396,0.012774564,0.013652541
INTL.4413-2-ETH-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-ETH-QBTU.A,        Petroleum and other liquids (quad Btu),0.025222081,0.025153169,0.027249266,0.031441461,0.031527602,0.037729753,0.036052875,0.040916683,0.039350453,0.041387423,0.041490244,0.034335806,0.049935832,0.0460338,0.030319565,0.032776964,0.024304889,0.024238482,0.035910727,0.045351307,0.048742523,0.05087873,0.052851227,0.056359226,0.05972449,0.069277724,0.074839295,0.085294569,0.091340091,0.093346966,0.093361581,0.099062522,0.104664387,0.122813652,0.141094044,0.146763666,0.1678348,0.164618651,0.176592033
INTL.4419-2-ETH-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.004913524,0.005247406,0.006000596,0.00655396,0.00713052,0.007803909,0.008576166,0.009231234,0.009869744,0.010369408,0.011317376,0.011448292,0.011655434,0.012896559,0.01382344,0.014581168,0.0154583,0.01583015,0.016203033,0.016453634,0.017127479,0.020842694,0.020834304,0.023338125,0.02549072,0.028577142,0.032544239,0.03355618,0.032775389,0.034769024,0.048393662,0.059910901,0.069887732,0.080368723,0.087464119,0.094390347,0.110622735,0.116147869,0.117619045
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-ETH-QBTU.A,            Renewables and other (quad Btu),0.004913524,0.005247406,0.006000596,0.00655396,0.00713052,0.007803909,0.008576166,0.009231234,0.009869744,0.010369408,0.011317376,0.011448292,0.011655434,0.012896559,0.01382344,0.014581168,0.0154583,0.01583015,0.016203033,0.016453634,0.017127479,0.020842694,0.020834304,0.023338125,0.02549072,0.028577142,0.032544239,0.03355618,0.032775389,0.034769024,0.048393662,0.059910901,0.069887732,0.080368723,0.087464119,0.094390347,0.110622735,0.116147869,0.117619045
,Falkland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-FLK-QBTU.A,    Consumption (quad Btu),0.000176937,0.000176453,0.000176453,0.000176453,0.000176937,0.000220567,0.00017063,0.00017063,0.00029693,0.000425225,0.000212613,0.000212613,0.000213195,0.000212613,0.000212613,0.000425225,0.000257024,0.000469037,0.000256425,0.000256442,0.000394859,0.00043834,0.000482137,0.000526088,0.00056989,0.000569886,0.000657645,0.000657635,0.000674377,0.000674189,0.000646846,0.000639018,0.000660445,0.00066062,0.000660403,0.000678642,0.000710394,0.000682951,0.00070735
INTL.4411-2-FLK-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-FLK-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-FLK-QBTU.A,        Petroleum and other liquids (quad Btu),0.000176937,0.000176453,0.000176453,0.000176453,0.000176937,0.000220567,0.00017063,0.00017063,0.00029693,0.000425225,0.000212613,0.000212613,0.000213195,0.000212613,0.000212613,0.000425225,0.000257024,0.000469037,0.000256425,0.000256442,0.000392819,0.000436273,0.000480102,0.000523557,0.000567386,0.000567386,0.000654669,0.000654669,0.000654669,0.000654669,0.000598066,0.000580722,0.000593833,0.000593833,0.000593833,0.000619,0.000643,0.000623066,0.000646353
INTL.4419-2-FLK-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0402E-06,2.0666E-06,2.0346E-06,2.53125E-06,0.000002504,2.49975E-06,2.9757E-06,2.9652E-06,0.000019708,0.00001952,0.00004878,0.000058296,0.000066612,0.000066787,0.00006657,5.96416E-05,6.73936E-05,5.98845E-05,6.09968E-05
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-FLK-QBTU.A,            Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0402E-06,2.0666E-06,2.0346E-06,2.53125E-06,0.000002504,2.49975E-06,2.9757E-06,2.9652E-06,0.000019708,0.00001952,0.00004878,0.000058296,0.000066612,0.000066787,0.00006657,5.96416E-05,6.73936E-05,5.98845E-05,6.09968E-05
,Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-FRO-QBTU.A,    Consumption (quad Btu),0.000509012,0.000512197,0.000512246,0.00051548,0.00051156,0.00797269,0.007613705,0.007883495,0.008293374,0.009103902,0.00994076,0.009174274,0.00924637,0.009025724,0.009269796,0.009926603,0.009927724,0.009944653,0.009964079,0.009884537,0.010957793,0.01206534,0.011811114,0.011768395,0.012088443,0.011845182,0.011732592,0.012226796,0.01131246,0.01049866,0.010899253,0.010419278,0.010639892,0.011585926,0.010876291,0.011636609,0.011590424,0.013042807,0.013395485
INTL.4411-2-FRO-QBTU.A,        Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-FRO-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-FRO-QBTU.A,        Petroleum and other liquids (quad Btu),0,0,0,0,0,0.007460787,0.007101851,0.007372964,0.007653286,0.00836323,0.009171012,0.00840201,0.008387984,0.008273167,0.00848578,0.009142891,0.009193584,0.009168465,0.009168713,0.009168717,0.01018471,0.011283143,0.010833611,0.010879188,0.011077308,0.01076211,0.010592779,0.011048959,0.010249311,0.009459347,0.010111358,0.009379666,0.009593132,0.010526875,0.009392731,0.009884637,0.010141,0.011476597,0.011840522
INTL.4419-2-FRO-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0.000509012,0.000512197,0.000512246,0.00051548,0.00051156,0.000511903,0.000511854,0.000510531,0.000640088,0.000740672,0.000769748,0.000772264,0.000858386,0.000752557,0.000784016,0.000783712,0.00073414,0.000776188,0.000795366,0.00071582,0.000773083,0.000782198,0.000977503,0.000889208,0.001011135,0.001083072,0.001139812,0.001177837,0.001063148,0.001039313,0.000787895,0.001039612,0.00104676,0.001059051,0.00148356,0.001751972,0.001449424,0.00156621,0.001554963
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-FRO-QBTU.A,            Renewables and other (quad Btu),0.000509012,0.000512197,0.000512246,0.00051548,0.00051156,0.000511903,0.000511854,0.000510531,0.000640088,0.000740672,0.000769748,0.000772264,0.000858386,0.000752557,0.000784016,0.000783712,0.00073414,0.000776188,0.000795366,0.00071582,0.000773083,0.000782198,0.000977503,0.000889208,0.001011135,0.001083072,0.001139812,0.001177837,0.001063148,0.001039313,0.000787895,0.001039612,0.00104676,0.001059051,0.00148356,0.001751972,0.001449424,0.00156621,0.001554963
,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-FJI-QBTU.A,    Consumption (quad Btu),0.015112123,0.015430237,0.01531559,0.013050136,0.014580262,0.014710552,0.017572792,0.01507268,0.014954962,0.01704239,0.018521864,0.016187683,0.016732291,0.017599164,0.018090883,0.019459579,0.019931693,0.019869863,0.019288604,0.020949174,0.026443601,0.027487099,0.023280162,0.02553031,0.033813553,0.028943579,0.031714413,0.030581082,0.020419264,0.020958037,0.019519612,0.035083628,0.021732067,0.026027908,0.031356302,0.038578178,0.038040629,0.038426011,0.038997826
INTL.4411-2-FJI-QBTU.A,        Coal (quad Btu),0.000387156,0.000331848,0.000424028,0.000331848,0.000405592,0.000294976,0.00027654,0.000196651,0.000132125,0.000241204,0.000350284,0.000331848,0.000396988,0.000445844,0.000435781,0.000425718,0.000415655,0.000405592,0.00036872,0.000331848,0.000313412,0.00027654,0.000300532,0.000304175,3.93E-07,6.53E-08,1.10E-07,2.03E-09,1.24E-07,1.91E-07,9.24E-08,1.09E-07,5.60E-08,3.55E-08,5.12E-08,4.75E-08,1.19E-08,6.87E-08,3.68E-08
INTL.4413-2-FJI-QBTU.A,        Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-FJI-QBTU.A,        Petroleum and other liquids (quad Btu),0.014724967,0.015098389,0.014891562,0.012202808,0.011199271,0.011375499,0.013650599,0.011062676,0.011240409,0.013181282,0.014000378,0.011670999,0.01213645,0.012967866,0.013260487,0.014445021,0.014904398,0.014868421,0.014453599,0.015811107,0.020957262,0.021598707,0.017312251,0.020790373,0.029094623,0.024532955,0.027220004,0.02462004,0.014466339,0.01557911,0.014804445,0.029942783,0.016117571,0.020427306,0.026748693,0.034120061,0.032925859,0.033272107,0.03320841
INTL.4419-2-FJI-QBTU.A,"        Nuclear, renewables, and other (quad Btu)",0,0,0,0.00051548,0.0029754,0.003040077,0.003645654,0.003813354,0.003582428,0.003619904,0.004171202,0.004184836,0.004198852,0.004185454,0.004394616,0.00458884,0.00461164,0.00459585,0.004466286,0.00480622,0.005172927,0.005611852,0.005667378,0.004435763,0.004718538,0.004410559,0.004494299,0.00596104,0.005952801,0.005378736,0.004715075,0.005140736,0.00561444,0.005600567,0.004607557,0.00445807,0.005114759,0.005153835,0.005789379
none,            Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-FJI-QBTU.A,            Renewables and other (quad Btu),0,0,0,0.00051548,0.0029754,0.003040077,0.003645654,0.003813354,0.003582428,0.003619904,0.004171202,0.004184836,0.004198852,0.004185454,0.004394616,0.00458884,0.00461164,0.00459585,0.004466286,0.00480622,0.005172927,0.005611852,0.005667378,0.004435763,0.004718538,0.004410559,0.004494299,0.00596104,0.005952801,0.005378736,0.004715075,0.005140736,0.00561444,0.005600567,0.004607557,0.00445807,0.005114759,0.005153835,0.005789379
,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.44-2-FIN-QBTU.A,    Consumption (quad Btu),0.974416873,0.9408844,0.917144115,0.912060595,0.954574426,0.969418206,0.998073381,1.074658093,1.070530938,1.080792692,1.132088496,1.144545863,1.149227963,1.140456871,1.195637547,1.138798145,1.155416952,1.177423118,1.232091623,1.219755875,1.235911625,1.251800216,1.261327504,1.320587654,1.346316736,1.265388422,1.333352139,1.341589521,1.311841241,1.213870827,1.295897211,1.239322361,1.228682194,1.23547798,1.201663879,1.194186153,1.223951342,1.210322288,1.22692721
